127.0.0.1 	- 	[2016-01-20 15:49:23.324] 	"POST /login HTTP/1.1" 	200 	229 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	1172ms
127.0.0.1 	admin 	[2016-01-20 15:51:05.846] 	"GET /document/drink?where=ident=%27id5%27 HTTP/1.1" 	200 	444 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	12ms
127.0.0.1 	admin 	[2016-01-20 15:51:05.870] 	"GET /document/Preferiti?where=drink=%27Bloody%20Mary%27 HTTP/1.1" 	200 	41 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	8ms
127.0.0.1 	admin 	[2016-01-20 15:51:06.696] 	"GET /document/Locali?where=drink1=%27Bloody%20Mary%27OR%20drink2=%27Bloody%20Mary%27OR%20drink3=%27Bloody%20Mary%27 HTTP/1.1" 	200 	421 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	12ms
127.0.0.1 	admin 	[2016-01-20 15:51:07.357] 	"GET /document/Locali?where=ident=%27id1%27 HTTP/1.1" 	200 	421 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	8ms
127.0.0.1 	admin 	[2016-01-20 15:53:07.288] 	"GET /document/Locali?where=drink1=%27Bloody%20Mary%27OR%20drink2=%27Bloody%20Mary%27OR%20drink3=%27Bloody%20Mary%27 HTTP/1.1" 	200 	421 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	12ms
127.0.0.1 	admin 	[2016-01-20 15:53:08.118] 	"GET /document/Preferiti?where=drink=%27Bloody%20Mary%27 HTTP/1.1" 	200 	41 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	12ms
127.0.0.1 	admin 	[2016-01-20 15:53:09.607] 	"GET /document/drink?where=ingrediente1=%27Limone%27OR%20ingrediente2=%27Limone%27OR%20ingrediente3=%27Limone%27 HTTP/1.1" 	200 	1568 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	16ms
127.0.0.1 	admin 	[2016-01-20 15:53:09.607] 	"GET /document/drink?where=ingrediente1=nullOR%20ingrediente2=nullOR%20ingrediente3=null HTTP/1.1" 	500 	810 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	16ms
127.0.0.1 	admin 	[2016-01-20 15:53:10.493] 	"GET /document/frutta?page=0&recordsPerPage=50 HTTP/1.1" 	200 	1136 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	16ms
127.0.0.1 	admin 	[2016-01-20 15:53:11.891] 	"GET /document/Preferiti?page=0&recordsPerPage=50 HTTP/1.1" 	200 	944 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	20ms
127.0.0.1 	admin 	[2016-01-20 15:56:28.486] 	"GET /document/frutta?page=0&recordsPerPage=50 HTTP/1.1" 	200 	1136 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	8ms
127.0.0.1 	admin 	[2016-01-20 15:56:30.466] 	"GET /document/drink?where=ingrediente1=nullOR%20ingrediente2=nullOR%20ingrediente3=null HTTP/1.1" 	500 	810 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	42ms
127.0.0.1 	admin 	[2016-01-20 15:56:30.466] 	"GET /document/drink?where=ingrediente1=%27Limone%27OR%20ingrediente2=%27Limone%27OR%20ingrediente3=%27Limone%27 HTTP/1.1" 	200 	1568 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	43ms
127.0.0.1 	admin 	[2016-01-20 15:56:37.1] 	"GET /document/drink?where=ident=%27id5%27 HTTP/1.1" 	200 	444 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	21ms
127.0.0.1 	admin 	[2016-01-20 15:56:37.57] 	"GET /document/Preferiti?where=drink=%27Bloody%20Mary%27 HTTP/1.1" 	200 	41 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	25ms
127.0.0.1 	admin 	[2016-01-20 15:56:38.84] 	"GET /document/Locali?where=drink1=%27Bloody%20Mary%27OR%20drink2=%27Bloody%20Mary%27OR%20drink3=%27Bloody%20Mary%27 HTTP/1.1" 	200 	421 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	40ms
127.0.0.1 	admin 	[2016-01-20 15:56:39.124] 	"GET /document/Locali?where=ident=%27id1%27 HTTP/1.1" 	200 	421 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	38ms
127.0.0.1 	admin 	[2016-01-20 15:58:46.566] 	"GET /document/Preferiti?page=0&recordsPerPage=50 HTTP/1.1" 	200 	944 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	37ms
127.0.0.1 	- 	[2016-01-20 15:59:20.446] 	"POST /login HTTP/1.1" 	200 	229 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	35ms
127.0.0.1 	admin 	[2016-01-20 15:59:20.551] 	"GET /document/frutta?page=0&recordsPerPage=50 HTTP/1.1" 	200 	1136 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	37ms
127.0.0.1 	admin 	[2016-01-20 15:59:23.28] 	"GET /document/Preferiti?page=0&recordsPerPage=50 HTTP/1.1" 	200 	944 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	25ms
127.0.0.1 	admin 	[2016-01-20 16:03:03.215] 	"GET /document/frutta?page=0&recordsPerPage=50 HTTP/1.1" 	200 	1136 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	35ms
127.0.0.1 	admin 	[2016-01-20 16:03:04.290] 	"GET /document/drink?where=ingrediente1=%27Limone%27OR%20ingrediente2=%27Limone%27OR%20ingrediente3=%27Limone%27 HTTP/1.1" 	200 	1568 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	39ms
127.0.0.1 	admin 	[2016-01-20 16:03:04.301] 	"GET /document/drink?where=ingrediente1=nullOR%20ingrediente2=nullOR%20ingrediente3=null HTTP/1.1" 	500 	810 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	45ms
127.0.0.1 	admin 	[2016-01-20 16:03:17.950] 	"GET /document/analcolici?where=ingrediente1=%27Limone%27OR%20ingrediente2=%27Limone%27OR%20ingrediente3=%27Limone%27 HTTP/1.1" 	200 	913 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	39ms
127.0.0.1 	admin 	[2016-01-20 16:03:17.950] 	"GET /document/analcolici?where=ingrediente1=nullOR%20ingrediente2=nullOR%20ingrediente3=null HTTP/1.1" 	500 	815 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	41ms
127.0.0.1 	admin 	[2016-01-20 16:03:22.804] 	"GET /document/analcolici?where=ident=%27id1%27 HTTP/1.1" 	200 	465 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	21ms
127.0.0.1 	admin 	[2016-01-20 16:03:22.890] 	"GET /document/Preferiti?where=drink=%27Lemon%20Cocktail%27 HTTP/1.1" 	200 	226 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	6ms
127.0.0.1 	admin 	[2016-01-20 16:03:24.421] 	"GET /document/Locali?where=drink1=%27Lemon%20Cocktail%27OR%20drink2=%27Lemon%20Cocktail%27OR%20drink3=%27Lemon%20Cocktail%27 HTTP/1.1" 	200 	791 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	32ms
127.0.0.1 	admin 	[2016-01-20 16:03:25.399] 	"GET /document/Locali?where=ident=%27id1%27 HTTP/1.1" 	200 	421 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	5ms
127.0.0.1 	admin 	[2016-01-20 16:03:27.317] 	"GET /document/Locali?where=drink1=%27Lemon%20Cocktail%27OR%20drink2=%27Lemon%20Cocktail%27OR%20drink3=%27Lemon%20Cocktail%27 HTTP/1.1" 	200 	791 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	32ms
127.0.0.1 	admin 	[2016-01-20 16:03:28.317] 	"GET /document/Preferiti?where=drink=%27Lemon%20Cocktail%27 HTTP/1.1" 	200 	226 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	41ms
127.0.0.1 	admin 	[2016-01-20 16:03:28.979] 	"GET /document/drink?where=ingrediente1=%27Limone%27OR%20ingrediente2=%27Limone%27OR%20ingrediente3=%27Limone%27 HTTP/1.1" 	200 	1568 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	33ms
127.0.0.1 	admin 	[2016-01-20 16:03:28.980] 	"GET /document/drink?where=ingrediente1=nullOR%20ingrediente2=nullOR%20ingrediente3=null HTTP/1.1" 	500 	810 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	44ms
127.0.0.1 	admin 	[2016-01-20 16:03:34.70] 	"GET /document/analcolici?where=ingrediente1=%27Limone%27OR%20ingrediente2=%27Limone%27OR%20ingrediente3=%27Limone%27 HTTP/1.1" 	200 	913 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	23ms
127.0.0.1 	admin 	[2016-01-20 16:03:34.70] 	"GET /document/analcolici?where=ingrediente1=nullOR%20ingrediente2=nullOR%20ingrediente3=null HTTP/1.1" 	500 	815 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	26ms
127.0.0.1 	admin 	[2016-01-20 16:03:42.684] 	"GET /document/frutta?page=0&recordsPerPage=50 HTTP/1.1" 	200 	1136 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	30ms
127.0.0.1 	admin 	[2016-01-20 16:03:45.223] 	"GET /document/drink?where=ingrediente1=%27Limone%27OR%20ingrediente2=%27Limone%27OR%20ingrediente3=%27Limone%27 HTTP/1.1" 	200 	1568 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	32ms
127.0.0.1 	admin 	[2016-01-20 16:03:45.226] 	"GET /document/drink?where=ingrediente1=nullOR%20ingrediente2=nullOR%20ingrediente3=null HTTP/1.1" 	500 	810 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	46ms
127.0.0.1 	admin 	[2016-01-20 16:04:32.287] 	"GET /document/frutta?page=0&recordsPerPage=50 HTTP/1.1" 	200 	1136 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	36ms
127.0.0.1 	admin 	[2016-01-20 16:04:51.210] 	"GET /document/alcolici?page=0&recordsPerPage=50 HTTP/1.1" 	200 	2691 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	59ms
127.0.0.1 	admin 	[2016-01-20 16:04:54.11] 	"GET /document/altro?page=0&recordsPerPage=50 HTTP/1.1" 	200 	1143 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	62ms
127.0.0.1 	admin 	[2016-01-20 16:04:55.27] 	"GET /document/alcolici?page=0&recordsPerPage=50 HTTP/1.1" 	200 	2691 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	54ms
127.0.0.1 	admin 	[2016-01-20 16:05:01.353] 	"GET /document/frutta?page=0&recordsPerPage=50 HTTP/1.1" 	200 	1136 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	29ms
127.0.0.1 	admin 	[2016-01-20 16:05:02.887] 	"GET /document/drink?where=ingrediente1=%27Brandy%27OR%20ingrediente2=%27Brandy%27OR%20ingrediente3=%27Brandy%27 HTTP/1.1" 	200 	469 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	21ms
127.0.0.1 	admin 	[2016-01-20 16:05:02.888] 	"GET /document/drink?where=ingrediente1=nullOR%20ingrediente2=nullOR%20ingrediente3=null HTTP/1.1" 	500 	810 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	27ms
127.0.0.1 	admin 	[2016-01-20 16:05:04.181] 	"GET /document/drink?where=ident=%27id2%27 HTTP/1.1" 	200 	469 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	28ms
127.0.0.1 	admin 	[2016-01-20 16:05:04.247] 	"GET /document/Preferiti?where=drink=%27Alexander%27 HTTP/1.1" 	200 	41 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	19ms
127.0.0.1 	admin 	[2016-01-20 16:05:05.104] 	"GET /document/Locali?where=drink1=%27Alexander%27OR%20drink2=%27Alexander%27OR%20drink3=%27Alexander%27 HTTP/1.1" 	200 	41 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	18ms
127.0.0.1 	admin 	[2016-01-20 16:05:18.679] 	"GET /document/Preferiti?where=drink=%27Alexander%27 HTTP/1.1" 	200 	41 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	18ms
127.0.0.1 	admin 	[2016-01-20 16:05:20.423] 	"GET /document/Locali?where=drink1=%27Alexander%27OR%20drink2=%27Alexander%27OR%20drink3=%27Alexander%27 HTTP/1.1" 	200 	41 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	19ms
127.0.0.1 	admin 	[2016-01-20 16:05:47.485] 	"GET /document/Preferiti?where=drink=%27Alexander%27 HTTP/1.1" 	200 	41 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	15ms
127.0.0.1 	admin 	[2016-01-20 16:05:48.378] 	"GET /document/drink?where=ingrediente1=%27Brandy%27OR%20ingrediente2=%27Brandy%27OR%20ingrediente3=%27Brandy%27 HTTP/1.1" 	200 	469 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	37ms
127.0.0.1 	admin 	[2016-01-20 16:05:48.378] 	"GET /document/drink?where=ingrediente1=nullOR%20ingrediente2=nullOR%20ingrediente3=null HTTP/1.1" 	500 	810 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	38ms
127.0.0.1 	admin 	[2016-01-20 16:05:50.203] 	"GET /document/frutta?page=0&recordsPerPage=50 HTTP/1.1" 	200 	1136 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	21ms
127.0.0.1 	admin 	[2016-01-20 16:05:52.428] 	"GET /document/alcolici?page=0&recordsPerPage=50 HTTP/1.1" 	200 	2691 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	29ms
127.0.0.1 	admin 	[2016-01-20 16:05:55.201] 	"GET /document/frutta?page=0&recordsPerPage=50 HTTP/1.1" 	200 	1136 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	31ms
127.0.0.1 	admin 	[2016-01-20 16:05:57.296] 	"GET /document/drink?where=ingrediente1=%27Banana%27OR%20ingrediente2=%27Banana%27OR%20ingrediente3=%27Banana%27 HTTP/1.1" 	200 	453 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	50ms
127.0.0.1 	admin 	[2016-01-20 16:05:57.297] 	"GET /document/drink?where=ingrediente1=nullOR%20ingrediente2=nullOR%20ingrediente3=null HTTP/1.1" 	500 	810 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	58ms
127.0.0.1 	admin 	[2016-01-20 16:05:58.386] 	"GET /document/drink?where=ident=%27id8%27 HTTP/1.1" 	200 	453 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	25ms
127.0.0.1 	admin 	[2016-01-20 16:05:58.453] 	"GET /document/Preferiti?where=drink=%27Daiquiri%20Banana%27 HTTP/1.1" 	200 	41 	"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3" 	19ms
